customeraccount,tpo_cliente,ID_EPP_AN,ingreso,Tipo_cte,rejection_inm_new,Ingreso_RESELL_PP,SEGMENTO_CTE,Vigencia,Des_Rejection_RAN,Des_Rejection_RPP,Des_Rejection_RINM,HD,Estrategia_1,Estrategia_2,Estrategia_3,Estrategia_4,Estrategia_5,PLAZO_INM,TASA_INM,INM_LC,INM_IMP_CP,RES_FINAL_INM,INM_FCP,CRED_ACTUA_INM,TOTAL_OBLIG_INM,Pago_Mensual_INM,PP_FCP,PP_LC,PP_IMP_CP,Cotizacion_PP,PLAZO_PP,TPO_CLIENTE_PP,TOTAL_OBLIG_PP,TASA_PP,Res_Final_PP,Bnd_Base_Resell_PP,Pago_Mensual_PP,Cred_Actua_PP,TOTAL_OBLIG_AN,RN_OFTA_PERM,PLAZO_AN,AN_FCP,TASA_AN,Cotizacion_AN,AN_LC,AN_IMP_CP,Res_Final_AN,Pago_Mensual_AN,Cred_Actua_AN,Test_Flujo
1-383175-WI,Captacion,,7672.37,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-830018-KR,Captacion,,9092.88,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-379107-WE,Captacion,,4290.74,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-518785-PW,Captacion,,9829.71,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-371187-AZ,Captacion,,4327.95,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-601485-HV,Credito,,2447.39,,EX_INM2,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,2.2.Delinquency,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-991944-BA,Credito,,2559.81,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-590902-JM,Credito,,2055.49,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-571075-[C,Credito,,1997.23,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-863176-CE,Captacion,,7687.38,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,1.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-945202-BJ,Captacion,,4348.16,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,1.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-799139-YH,Credito,2,357.22,,,0.0,Premier,,2.0.EX_AN12,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-841691-JY,Captacion,,9452.44,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-356667-[H,Captacion,,4327.95,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-202783-Q\,Captacion,,3805.33,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-784928-GF,Credito,2,7699.75,2000008,,0.0,Advance,,2.7.Uncovered Debt,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-795616-TF,Credito,,9298.69,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-558312-XX,Credito,,1942.9,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-207251-IG,Captacion,,926.28,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-636980-HV,Credito,,2607.29,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-640060-NW,Captacion,,3304.74,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-416449-YZ,Credito,,2168.53,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-734049-KV,Credito,,9905.84,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-174515-VB,Credito,,9022.32,,,0.0,Premier,,1.0.Exc_Ext,1.0.Exc_Ext,1.0.Exc_Ext,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-602621-XI,Credito,,8943.65,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-193641-HO,Credito,,5420.9,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-595305-IJ,Credito,,9764.7,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-569022-[T,Captacion,,6001.61,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-386625-NC,Credito,,1883.08,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-735363-RP,Credito,,3413.06,,,0.0,Advance,,1.0.Exc_Ext,1.0.Exc_Ext,1.0.Exc_Ext,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-582234-EU,Credito,,314.59,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-261793-YP,Captacion,,9508.3,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-767296-IT,Credito,,4819.53,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-898289-MU,Captacion,,9981.37,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-928551-CJ,Credito,,5640.24,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-571492-AT,Credito,,9504.29,,,0.0,Mass,,1.1.No eval para Top up,1.0.EX_PP_Resell,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-370803-RJ,Credito,2,8576.69,,,0.0,Premier,,2.0.EX_AN4,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-936841-CC,Credito,,3215.16,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-768192-MK,Captacion,,7228.75,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-142991-TX,Credito,2,6538.38,,,0.0,Mass,,1.5.LAR,1.1.No eval para Top up,1.1.No eval para Top up,1.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-843130-CR,Captacion,,287.19,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-623939-YK,Credito,,6288.07,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-255575-VD,Credito,,7697.09,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-354538-LU,Credito,,8572.36,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-852306-SF,Credito,,287.19,,,9850.435042637077,Mass,2020-02-01,1.1.No eval para Top up,2.1.Approved,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,0.5,273000.0,10267.190701,1730.0,60.0,1000004.0,2886.85,32.99,1.0,2.0,10267.190701,80678694.0,,,,,,,,,2.0,,,3.0
1-130205-AR,Captacion,,2483.72,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-810207-QL,Credito,,8538.82,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-738928-RA,Captacion,,4327.95,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-596956-PH,Captacion,,9742.45,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-544906-BO,Captacion,,8513.18,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-255718-AV,Captacion,,8938.54,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-432738-NM,Credito,,3884.33,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-205430-[\,Captacion,,5768.49,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-685145-XC,Captacion,,7784.55,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-746912-UW,Captacion,,9938.86,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-726477-N\,Captacion,,9840.77,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-989175-QM,Captacion,,3619.88,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-600287-LO,Credito,,6687.71,,,9541.855130837408,Mass,,1.1.No eval para Top up,2.5.Payment Capacity,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-699027-RZ,Captacion,,6025.52,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-987811-QP,Captacion,,2860.41,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-280935-LM,Credito,,1953.77,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-232306-NW,Captacion,,9575.77,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-226691-J[,Captacion,,2483.72,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-562919-UO,Credito,,515.16,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-845613-IL,Credito,,3704.98,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-693781-LP,Credito,,8736.82,,,892.7203895863242,Advance,,1.1.No eval para Top up,2.5.Payment Capacity,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-893100-HV,Credito,,8816.92,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-844342-EL,Credito,,8736.82,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-603279-IG,Credito,,8343.64,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-871024-ZW,Credito,,6139.24,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-799620-YH,Captacion,,6569.43,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-950071-OG,Credito,,9579.02,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-349584-FH,Credito,,9622.96,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-633819-ZW,Captacion,,7481.52,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-147207-FV,Credito,,6604.74,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-110488-EP,Credito,,8736.82,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-673464-CD,Credito,,1986.99,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-853807-EZ,Credito,,3447.93,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-430591-YV,Captacion,,8362.42,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-632123-FV,Credito,,8736.82,,,0.0,Premier,,1.1.No eval para Top up,1.0.EX_PP_Resell,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-926345-MS,Credito,,8837.87,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-880816-[L,Credito,,9522.44,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-582164-GP,Captacion,,2373.92,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-581483-CX,Credito,,9737.5,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-300155-AO,Credito,,3837.03,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-970181-CZ,Captacion,,6958.1,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,1.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-404086-DZ,Captacion,,5012.17,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-957624-EU,Credito,,3003.96,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-731000-HA,Credito,,8955.74,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-849748-U\,Captacion,,8317.77,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-478593-AW,Credito,,8496.19,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-910625-KI,Captacion,,533.53,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-385411-QX,Captacion,,2372.42,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-513987-FF,Credito,,1870.86,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-383979-MV,Credito,,8724.41,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-538582-TR,Captacion,,9334.34,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-605693-TL,Captacion,,7182.8,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-684527-SC,Captacion,,9980.99,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-864822-IG,Captacion,,1973.95,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-476090-U\,Credito,,8367.87,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-280383-WU,Credito,,7409.94,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
