customeraccount,sexo,cp,ciudad,estado,cve_prom,cve_suc,cve_zona,edo_civil,CVE_SUC,NOM_SUC,CVE_ZONA,NOM_ZONA,CVE_COORD,NOM_COORD,latitud,longitud
1-462327-HW,M,44100,GUADALAJARA,JALISCO,W1043,104,6150.0,S,104,SUC. PROVINCIAL,6150,D DIV RB OCCIDENTE,6056,O02 - GUADALAJARA,20.674935,-103.3474109
1-928932-FH,M,31217,CHIHUAHUA,CHIHUAHUA,V0447,747,6777.0,C,747,SUC. AMERICAS,6777,D DIV  RB NOROESTE,7701,NO10 - CHIHUAHUA CENTRO,28.6457679,-106.1244441
1-224438-VW,M,72574,PUEBLA,PUEBLA,W3148,314,9933.0,C,314,SUC.LOS ANGELES,9933,D DIV RB  SUR,5218,S01 - PUEBLA,19.0004574,-98.182292
1-810578-PX,M,88260,NUEVO LAREDO,TAMAULIPAS,V8161,268,9932.0,C,268,SUC. ADUANA,9932,D DIV RB NORTE,8712,N08 - NUEVO LAREDO,27.468511,-99.5185917
1-782033-TS,F,4310,COYOACAN,CIUDAD DE MEXICO,Z0113,3011,4831.0,S,3011,SUC. ROMERO DE TERREROS,4831,D DIV RB METRO SUR,5212,MS08 - COYOACAN,19.3382094,-99.1728821
1-834936-HX,M,52740,OCOYOACAC,MEXICO,W0164,16,9934.0,S,16,SUC. MEDELLIN,9934,D DIV RB METRO NORTE,5224,MN05 - CONDESA ROMA,19.2713057,-99.4590956
1-664293-JQ,F,22206,TIJUANA,BAJA CALIFORNIA,W1322,132,6777.0,S,132,SUC. PLAYAS,6777,D DIV  RB NOROESTE,7489,NO02 - PACIFICO NORTE,32.494484,-116.8698879
1-687536-UM,M,47270,ENCARNACION DE DIAZ,JALISCO,W1563,156,9931.0,S,156,SUC. ENCARNACION,9931,D DIV RB CENTRO,6204,C01 - LEON,21.5320748,-102.2376678
1-506872-LB,M,34220,DURANGO,DURANGO,W2204,220,9932.0,C,220,SUC. CENTRO DURANGO,9932,D DIV RB NORTE,7903,N11 - DURANGO,24.0433378,-104.6227333
1-394585-FS,F,45120,ZAPOPAN,JALISCO,X9013,1901,9610.0,C,1901,SUC. TABASCO 2000,9610,D DIV RB PENINSULAR,9000,P02 - TABASCO,20.6807047,-103.4128748
1-526937-SS,M,5100,CUAJIMALPA DE MORELOS,CIUDAD DE MEXICO,W0995,99,9934.0,S,99,SUC. TORRE HSBC,9934,D DIV RB METRO NORTE,9764,MN02 - REFORMA,19.3768341,-99.2686939
1-845370-YQ,F,52220,CALIMAYA,MEXICO,W0652,65,9934.0,C,65,SUC. MANUEL IZAGUIRRE,9934,D DIV RB METRO NORTE,5205,MN04 - SATELITE,19.1929219,-99.5849883
1-748583-ZT,F,3650,BENITO JUAREZ,CIUDAD DE MEXICO,V0606,3009,4831.0,D,3009,SUC. GLORIETA VERTIZ,4831,D DIV RB METRO SUR,5202,MS02 - CENTRO,19.3764431,-99.156702
1-358983-TT,M,27100,TORREON,COAHUILA DE ZARAGOZA,V0123,424,9932.0,C,424,SUC. LOS ANGELES,9932,D DIV RB NORTE,8727,N09 - TORREON,25.5660798,-103.4285181
1-261793-YP,M,29066,TUXTLA GUTIERREZ,CHIAPAS,W8532,853,9610.0,C,853,SUC. MERCADO,9610,D DIV RB PENINSULAR,9105,P03 - CHIAPAS,16.7402694,-93.1262183
1-677281-BR,M,60330,LOS REYES,MICHOACAN DE OCAMPO,W2975,297,6150.0,S,297,SUC. LOS REYES,6150,D DIV RB OCCIDENTE,6526,O07 - MORELIA,19.6035663,-102.4757926
1-282353-SF,M,6720,CUAUHTEMOC,CIUDAD DE MEXICO,V0041,274,9931.0,C,274,SUC. CENTRO LEON,9931,D DIV RB CENTRO,6204,C01 - LEON,19.4155586,-99.1502457
1-131968-VC,F,15400,VENUSTIANO CARRANZA,CIUDAD DE MEXICO,W0998,99,9934.0,S,99,SUC. TORRE HSBC,9934,D DIV RB METRO NORTE,9764,MN02 - REFORMA,19.4411381,-99.0980313
1-909248-WA,F,3230,BENITO JUAREZ,CIUDAD DE MEXICO,V0055,26,4831.0,S,26,SUC. GUARDIOLA,4831,D DIV RB METRO SUR,5202,MS02 - CENTRO,19.3697174,-99.1783506
1-190617-FR,M,37340,LEON,GUANAJUATO,W4141,414,9931.0,U,414,SUC. ARBIDE,9931,D DIV RB CENTRO,6204,C01 - LEON,21.1290969,-101.6957875
1-148148-JE,M,66240,SAN PEDRO GARZA GARCIA,NUEVO LEON,W2378,237,9932.0,C,237,SUC. OFICINA CENTRAL SALTILLO,9932,D DIV RB NORTE,8210,N10 - SALTILLO,25.6555124,-100.3881573
1-362789-SL,M,77025,OTHON P BLANCO,QUINTANA ROO,W3795,379,9610.0,C,379,SUC.CHETUMAL,9610,D DIV RB PENINSULAR,9308,P05 - PENINSULA,18.5139693,-88.3388777
1-133017-UO,F,45640,TLAJOMULCO DE ZUNIGA,JALISCO,W1744,174,6150.0,S,174,SUC. TLAJOMULCO,6150,D DIV RB OCCIDENTE,6056,O02 - GUADALAJARA,20.4761905,-103.4428076
1-952442-XQ,F,6100,CUAUHTEMOC,CIUDAD DE MEXICO,W5942,594,9934.0,S,594,SUC. CONDESA,9934,D DIV RB METRO NORTE,5224,MN05 - CONDESA ROMA,19.4120868,-99.1703884
1-887713-GJ,M,44600,GUADALAJARA,JALISCO,W1068,106,6150.0,C,106,SUC. CHAPULTEPEC,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6854385,-103.3721518
1-124715-XJ,F,48312,PUERTO VALLARTA,JALISCO,W1182,118,6150.0,C,118,SUC. PZA. DEL SOL,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6478902,-105.2291148
1-161999-XJ,F,34000,DURANGO,DURANGO,W2202,220,9932.0,C,220,SUC. CENTRO DURANGO,9932,D DIV RB NORTE,7903,N11 - DURANGO,24.024701,-104.6612345
1-285251-QZ,F,3000,BENITO JUAREZ,CIUDAD DE MEXICO,W0522,52,9934.0,S,52,SUC. BOSQUES LOMAS,9934,D DIV RB METRO NORTE,5235,MN03 - SANTA FE,19.4017822,-99.158362
